SUB_ID,ORD,CASE_ID,SOUNDTYPE,SOUNDNUM,SAMEDIFF,MUS_REF,MUS_COM,REF,A,B,C,D,ANS,CORRECT,TIME,COMPLETED,REP,EXPERTICE,HEADPHONE
2212,SsgcGU,22,32,INSTR,11,diff,viulut,viulut2,CP,AC,BP,MH,CP,AC,0,2020-11-05 09:53:00,0,1,none,Sony WH-1000XM3
2310,SsgcGU,23,22,INSTR,4,diff,viulut,viulut2,BP,CP,BP,MH,AC,CP,0,2020-11-05 09:53:01,0,1,none,Sony WH-1000XM3
2410,SsgcGU,24,28,INSTR,9,same,viulut,viulut,CP,CP,MH,BP,AC,CP,1,2020-11-05 09:53:02,0,1,none,Sony WH-1000XM3
2510,SsgcGU,25,19,INSTR,6,same,viulut,viulut,MH,AC,CP,MH,BP,AC,0,2020-11-05 09:53:04,0,1,none,Sony WH-1000XM3
2610,SsgcGU,26,20,INSTR,3,same,viulut,viulut,CP,CP,BP,AC,MH,CP,1,2020-11-05 09:53:05,0,1,none,Sony WH-1000XM3
2710,SsgcGU,27,17,INSTR,2,same,viulut,viulut,AC,CP,AC,BP,MH,CP,0,2020-11-05 09:53:07,0,1,none,Sony WH-1000XM3
2810,SsgcGU,28,24,INSTR,10,diff,viulut,viulut2,CP,CP,BP,MH,AC,CP,1,2020-11-05 09:53:08,0,1,none,Sony WH-1000XM3
2910,SsgcGU,29,18,INSTR,1,same,viulut,viulut,BP,BP,MH,AC,CP,BP,1,2020-11-05 09:53:10,0,1,none,Sony WH-1000XM3
3010,SsgcGU,30,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,CP,AC,MH,BP,0,2020-11-05 09:53:11,0,1,none,Sony WH-1000XM3
3111,SsgcGU,31,27,INSTR,15,same,viulut,viulut,MH,MH,CP,BP,AC,MH,1,2020-11-05 09:53:13,0,1,none,Sony WH-1000XM3
3210,SsgcGU,32,15,MUSIC,0,same,BEE2,BEE2,MH,CP,MH,AC,BP,CP,0,2020-11-05 09:53:14,0,1,none,Sony WH-1000XM3
150,SxQU9,1,30,INSTR,14,diff,viulut,viulut2,BP,BP,MH,CP,AC,CP,0,2020-11-09 15:47:32,0,1,novice,Sennheiser PX 100-II
250,SxQU9,2,13,MUSIC,0,same,BEE2,BEE2,AC,BP,AC,MH,CP,BP,0,2020-11-09 15:49:19,0,1,novice,Sennheiser PX 100-II
330,SxQU9,3,2,MUSIC,0,same,BEE1,BEE1,BP,CP,BP,MH,AC,BP,1,2020-11-09 15:50:47,0,0,novice,Sennheiser PX 100-II
411,SxQU9,4,18,INSTR,1,same,viulut,viulut,BP,BP,CP,AC,MH,CP,0,2020-11-09 15:54:51,0,1,novice,Sennheiser PX 100-II
511,SxQU9,5,1,MUSIC,0,same,BEE1,BEE1,AC,BP,MH,AC,CP,AC,1,2020-11-09 15:58:15,0,0,novice,Sennheiser PX 100-II
611,SxQU9,6,32,INSTR,9,diff,viulut,viulut2,CP,MH,CP,AC,BP,CP,1,2020-11-09 16:01:40,0,1,novice,Sennheiser PX 100-II
711,SxQU9,7,23,INSTR,12,diff,viulut,viulut2,MH,MH,AC,CP,BP,AC,0,2020-11-09 16:03:04,0,1,novice,Sennheiser PX 100-II
811,SxQU9,8,31,INSTR,2,diff,viulut,viulut2,MH,BP,CP,MH,AC,AC,0,2020-11-09 16:04:33,0,1,novice,Sennheiser PX 100-II
911,SxQU9,9,17,INSTR,13,same,viulut,viulut,AC,AC,MH,BP,CP,AC,1,2020-11-09 16:05:58,0,1,novice,Sennheiser PX 100-II
1011,SxQU9,10,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,MH,CP,AC,CP,0,2020-11-09 16:08:12,0,1,novice,Sennheiser PX 100-II
1115,SxQU9,11,6,MUSIC,0,diff,BEE1,BEE2,BP,CP,BP,AC,MH,BP,1,2020-11-09 16:09:55,0,0,novice,Sennheiser PX 100-II
1213,SxQU9,12,12,MUSIC,0,diff,BEE2,BEE1,CP,AC,MH,BP,CP,CP,1,2020-11-09 16:12:20,0,1,novice,Sennheiser PX 100-II
1311,SxQU9,13,16,MUSIC,0,same,BEE2,BEE2,CP,MH,BP,CP,AC,CP,1,2020-11-09 16:13:41,0,1,novice,Sennheiser PX 100-II
1411,SxQU9,14,15,MUSIC,0,same,BEE2,BEE2,MH,CP,AC,MH,BP,MH,1,2020-11-09 16:15:45,0,1,novice,Sennheiser PX 100-II
1511,SxQU9,15,21,INSTR,7,diff,viulut,viulut2,AC,MH,CP,BP,AC,BP,0,2020-11-09 16:17:50,0,1,novice,Sennheiser PX 100-II
1611,SxQU9,16,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,MH,CP,AC,CP,0,2020-11-09 16:19:00,0,1,novice,Sennheiser PX 100-II
1711,SxQU9,17,27,INSTR,10,same,viulut,viulut,MH,MH,AC,BP,CP,MH,1,2020-11-09 16:22:19,0,1,novice,Sennheiser PX 100-II
1811,SxQU9,18,14,MUSIC,0,same,BEE2,BEE2,BP,MH,AC,CP,BP,BP,1,2020-11-09 16:24:00,0,1,novice,Sennheiser PX 100-II
1911,SxQU9,19,4,MUSIC,0,same,BEE1,BEE1,CP,BP,CP,MH,AC,CP,1,2020-11-09 16:34:39,0,0,novice,Sennheiser PX 100-II
2011,SxQU9,20,7,MUSIC,0,diff,BEE1,BEE2,MH,AC,MH,CP,BP,MH,1,2020-11-09 16:36:49,0,0,novice,Sennheiser PX 100-II
2115,SxQU9,21,29,INSTR,8,diff,viulut,viulut2,AC,CP,BP,AC,MH,CP,0,2020-11-09 16:39:16,0,1,novice,Sennheiser PX 100-II
2213,SxQU9,22,20,INSTR,6,same,viulut,viulut,CP,CP,MH,BP,AC,BP,0,2020-11-09 16:42:12,0,1,novice,Sennheiser PX 100-II
2311,SxQU9,23,19,INSTR,4,same,viulut,viulut,MH,BP,CP,AC,MH,MH,1,2020-11-09 16:43:40,0,1,novice,Sennheiser PX 100-II
2411,SxQU9,24,22,INSTR,11,diff,viulut,viulut2,BP,BP,MH,AC,CP,BP,1,2020-11-09 16:44:49,0,1,novice,Sennheiser PX 100-II
2511,SxQU9,25,26,INSTR,5,same,viulut,viulut,BP,AC,MH,BP,CP,BP,1,2020-11-09 16:47:03,0,1,novice,Sennheiser PX 100-II
2611,SxQU9,26,3,MUSIC,0,same,BEE1,BEE1,MH,MH,CP,AC,BP,MH,1,2020-11-09 16:48:41,0,0,novice,Sennheiser PX 100-II
2711,SxQU9,27,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,AC,MH,CP,BP,0,2020-11-09 16:51:17,0,1,novice,Sennheiser PX 100-II
2811,SxQU9,28,8,MUSIC,0,diff,BEE1,BEE2,CP,AC,BP,CP,MH,CP,1,2020-11-09 16:52:35,0,0,novice,Sennheiser PX 100-II
2911,SxQU9,29,5,MUSIC,0,diff,BEE1,BEE2,AC,CP,MH,AC,BP,AC,1,2020-11-09 16:53:54,0,0,novice,Sennheiser PX 100-II
3011,SxQU9,30,24,INSTR,3,diff,viulut,viulut2,CP,CP,AC,MH,BP,CP,1,2020-11-09 16:55:27,0,1,novice,Sennheiser PX 100-II
3112,SxQU9,31,25,INSTR,15,same,viulut,viulut,AC,CP,BP,MH,AC,AC,1,2020-11-09 16:56:03,0,1,novice,Sennheiser PX 100-II
3211,SxQU9,32,28,INSTR,16,same,viulut,viulut,CP,CP,BP,MH,AC,CP,1,2020-11-09 16:56:53,0,1,novice,Sennheiser PX 100-II
160,VhTLr,1,17,INSTR,1,same,viulut,viulut,AC,MH,CP,AC,BP,BP,0,2020-11-10 00:11:11,0,1,none,NA
260,VhTLr,2,18,INSTR,4,same,viulut,viulut,BP,CP,BP,AC,MH,BP,1,2020-11-10 00:11:57,0,1,none,NA
331,VhTLr,3,8,MUSIC,0,diff,BEE1,BEE2,CP,AC,BP,MH,CP,BP,0,2020-11-10 00:12:40,0,0,none,NA
412,VhTLr,4,21,INSTR,12,diff,viulut,viulut2,AC,BP,MH,CP,AC,AC,1,2020-11-10 00:13:16,0,1,none,NA
512,VhTLr,5,7,MUSIC,0,diff,BEE1,BEE2,MH,MH,CP,AC,BP,CP,0,2020-11-10 00:13:50,0,0,none,NA
612,VhTLr,6,23,INSTR,8,diff,viulut,viulut2,MH,MH,CP,BP,AC,CP,0,2020-11-10 00:14:33,0,1,none,NA
712,VhTLr,7,1,MUSIC,0,same,BEE1,BEE1,AC,BP,AC,CP,MH,AC,1,2020-11-10 00:15:09,0,0,none,NA
812,VhTLr,8,22,INSTR,13,diff,viulut,viulut2,BP,CP,AC,MH,BP,MH,0,2020-11-10 00:15:57,0,1,none,NA
912,VhTLr,9,19,INSTR,10,same,viulut,viulut,MH,CP,MH,BP,AC,AC,0,2020-11-10 00:16:34,0,1,none,NA
1012,VhTLr,10,16,MUSIC,0,same,BEE2,BEE2,CP,BP,MH,AC,CP,BP,0,2020-11-10 00:17:23,0,1,none,NA
1116,VhTLr,11,2,MUSIC,0,same,BEE1,BEE1,BP,MH,BP,CP,AC,BP,1,2020-11-10 00:19:07,0,0,none,NA
1214,VhTLr,12,20,INSTR,3,same,viulut,viulut,CP,MH,CP,AC,BP,CP,1,2020-11-10 00:19:53,0,1,none,NA
1312,VhTLr,13,25,INSTR,16,same,viulut,viulut,AC,BP,AC,MH,CP,CP,0,2020-11-10 00:20:19,0,1,none,NA
1412,VhTLr,14,14,MUSIC,0,same,BEE2,BEE2,BP,BP,MH,AC,CP,CP,0,2020-11-10 00:20:56,0,1,none,NA
1512,VhTLr,15,32,INSTR,7,diff,viulut,viulut2,CP,CP,BP,AC,MH,CP,1,2020-11-10 00:22:18,0,1,none,NA
1612,VhTLr,16,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,MH,AC,CP,AC,1,2020-11-10 00:22:57,0,1,none,NA
1712,VhTLr,17,28,INSTR,14,same,viulut,viulut,CP,MH,BP,CP,AC,CP,1,2020-11-10 00:25:24,0,1,none,NA
1812,VhTLr,18,30,INSTR,15,diff,viulut,viulut2,BP,BP,CP,MH,AC,AC,0,2020-11-10 00:26:45,0,1,none,NA
1912,VhTLr,19,6,MUSIC,0,diff,BEE1,BEE2,BP,AC,CP,MH,BP,BP,1,2020-11-10 00:27:26,0,0,none,NA
2012,VhTLr,20,24,INSTR,6,diff,viulut,viulut2,CP,BP,AC,CP,MH,CP,1,2020-11-10 00:28:56,0,1,none,NA
2116,VhTLr,21,3,MUSIC,0,same,BEE1,BEE1,MH,MH,BP,AC,CP,AC,0,2020-11-10 00:29:29,0,0,none,NA
2214,VhTLr,22,27,INSTR,2,same,viulut,viulut,MH,BP,CP,AC,MH,MH,1,2020-11-10 00:30:20,0,1,none,NA
2312,VhTLr,23,13,MUSIC,0,same,BEE2,BEE2,AC,AC,CP,BP,MH,BP,0,2020-11-10 00:31:33,0,1,none,NA
2412,VhTLr,24,15,MUSIC,0,same,BEE2,BEE2,MH,BP,MH,AC,CP,MH,1,2020-11-10 00:32:27,0,1,none,NA
2512,VhTLr,25,31,INSTR,5,diff,viulut,viulut2,MH,BP,AC,MH,CP,CP,0,2020-11-10 00:33:29,0,1,none,NA
2612,VhTLr,26,11,MUSIC,0,diff,BEE2,BEE1,MH,AC,MH,CP,BP,CP,0,2020-11-10 00:34:10,0,1,none,NA
2712,VhTLr,27,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,MH,BP,AC,MH,0,2020-11-10 00:35:13,0,1,none,NA
2812,VhTLr,28,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,MH,AC,CP,MH,0,2020-11-10 00:36:21,0,1,none,NA
2912,VhTLr,29,26,INSTR,11,same,viulut,viulut,BP,AC,BP,MH,CP,AC,0,2020-11-10 00:37:11,0,1,none,NA
3012,VhTLr,30,4,MUSIC,0,same,BEE1,BEE1,CP,AC,BP,CP,MH,CP,1,2020-11-10 00:38:13,0,0,none,NA
3113,VhTLr,31,5,MUSIC,0,diff,BEE1,BEE2,AC,CP,MH,BP,AC,BP,0,2020-11-10 00:38:50,0,0,none,NA
3212,VhTLr,32,29,INSTR,9,diff,viulut,viulut2,AC,CP,MH,AC,BP,BP,0,2020-11-10 00:39:27,0,1,none,NA
170,Vn7F,1,2,MUSIC,0,same,BEE1,BEE1,BP,CP,BP,MH,AC,CP,0,2020-11-10 18:29:36,0,0,experienced,NA
270,Vn7F,2,31,INSTR,8,diff,viulut,viulut2,MH,BP,CP,AC,MH,AC,0,2020-11-10 18:41:23,0,1,experienced,NA
332,Vn7F,3,13,MUSIC,0,same,BEE2,BEE2,AC,MH,BP,CP,AC,AC,1,2020-11-10 18:44:16,0,1,experienced,NA
413,Vn7F,4,16,MUSIC,0,same,BEE2,BEE2,CP,BP,MH,CP,AC,AC,0,2020-11-10 18:45:34,0,1,experienced,NA
513,Vn7F,5,3,MUSIC,0,same,BEE1,BEE1,MH,BP,AC,MH,CP,MH,1,2020-11-10 18:49:20,0,0,experienced,NA
613,Vn7F,6,23,INSTR,10,diff,viulut,viulut2,MH,AC,MH,BP,CP,CP,0,2020-11-10 18:50:35,0,1,experienced,NA
713,Vn7F,7,18,INSTR,3,same,viulut,viulut,BP,MH,CP,BP,AC,MH,0,2020-11-10 18:54:54,0,1,experienced,NA
813,Vn7F,8,32,INSTR,12,diff,viulut,viulut2,CP,AC,CP,BP,MH,CP,1,2020-11-10 18:55:20,0,1,experienced,NA
913,Vn7F,9,1,MUSIC,0,same,BEE1,BEE1,AC,AC,CP,MH,BP,MH,0,2020-11-10 18:55:55,0,0,experienced,NA
1013,Vn7F,10,20,INSTR,4,same,viulut,viulut,CP,MH,BP,AC,CP,CP,1,2020-11-10 18:56:54,0,1,experienced,NA
1117,Vn7F,11,6,MUSIC,0,diff,BEE1,BEE2,BP,CP,BP,MH,AC,BP,1,2020-11-10 18:57:28,0,0,experienced,NA
1215,Vn7F,12,28,INSTR,15,same,viulut,viulut,CP,CP,MH,BP,AC,CP,1,2020-11-10 18:58:50,0,1,experienced,NA
1313,Vn7F,13,4,MUSIC,0,same,BEE1,BEE1,CP,MH,BP,CP,AC,CP,1,2020-11-10 18:59:11,0,0,experienced,NA
1413,Vn7F,14,11,MUSIC,0,diff,BEE2,BEE1,MH,AC,CP,MH,BP,MH,1,2020-11-10 18:59:54,0,1,experienced,NA
1513,Vn7F,15,26,INSTR,11,same,viulut,viulut,BP,AC,MH,CP,BP,BP,1,2020-11-10 19:00:28,0,1,experienced,NA
1613,Vn7F,16,21,INSTR,13,diff,viulut,viulut2,AC,CP,MH,AC,BP,AC,1,2020-11-10 19:08:46,0,1,experienced,NA
1713,Vn7F,17,9,MUSIC,0,diff,BEE2,BEE1,AC,CP,AC,BP,MH,MH,0,2020-11-10 19:09:14,0,1,experienced,NA
1813,Vn7F,18,22,INSTR,2,diff,viulut,viulut2,BP,BP,AC,MH,CP,CP,0,2020-11-10 19:09:52,0,1,experienced,NA
1913,Vn7F,19,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,AC,BP,MH,AC,0,2020-11-10 19:10:20,0,1,experienced,NA
2013,Vn7F,20,17,INSTR,14,same,viulut,viulut,AC,BP,AC,CP,MH,BP,0,2020-11-10 19:11:24,0,1,experienced,NA
2117,Vn7F,21,19,INSTR,9,same,viulut,viulut,MH,AC,CP,MH,BP,MH,1,2020-11-10 19:12:14,0,1,experienced,NA
2215,Vn7F,22,24,INSTR,16,diff,viulut,viulut2,CP,BP,AC,CP,MH,AC,0,2020-11-10 19:12:43,0,1,experienced,NA
2313,Vn7F,23,5,MUSIC,0,diff,BEE1,BEE2,AC,BP,AC,CP,MH,CP,0,2020-11-10 19:13:24,0,0,experienced,NA
2413,Vn7F,24,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,AC,MH,CP,MH,1,2020-11-10 19:14:32,0,0,experienced,NA
2513,Vn7F,25,27,INSTR,6,same,viulut,viulut,MH,BP,CP,AC,MH,MH,1,2020-11-10 19:15:12,0,1,experienced,NA
2613,Vn7F,26,25,INSTR,7,same,viulut,viulut,AC,BP,MH,AC,CP,MH,0,2020-11-10 19:15:54,0,1,experienced,NA
2713,Vn7F,27,8,MUSIC,0,diff,BEE1,BEE2,CP,BP,AC,CP,MH,CP,1,2020-11-10 19:16:28,0,0,experienced,NA
2813,Vn7F,28,12,MUSIC,0,diff,BEE2,BEE1,CP,AC,MH,CP,BP,BP,0,2020-11-10 19:16:55,0,1,experienced,NA
2913,Vn7F,29,30,INSTR,5,diff,viulut,viulut2,BP,CP,BP,MH,AC,CP,0,2020-11-10 19:17:44,0,1,experienced,NA
3013,Vn7F,30,15,MUSIC,0,same,BEE2,BEE2,MH,CP,AC,BP,MH,AC,0,2020-11-10 19:18:17,0,1,experienced,NA
3114,Vn7F,31,14,MUSIC,0,same,BEE2,BEE2,BP,MH,CP,BP,AC,BP,1,2020-11-10 19:18:57,0,1,experienced,NA
3213,Vn7F,32,29,INSTR,1,diff,viulut,viulut2,AC,BP,AC,MH,CP,MH,0,2020-11-10 19:19:27,0,1,experienced,NA
180,WgtI2a,1,2,MUSIC,0,same,BEE1,BEE1,BP,CP,MH,AC,BP,BP,1,2020-11-12 09:07:06,0,0,experienced,NA
280,WgtI2a,2,4,MUSIC,0,same,BEE1,BEE1,CP,CP,AC,MH,BP,CP,1,2020-11-12 09:11:02,0,0,experienced,NA
333,WgtI2a,3,24,INSTR,9,diff,viulut,viulut2,CP,AC,MH,CP,BP,CP,1,2020-11-12 09:11:31,0,1,experienced,NA
414,WgtI2a,4,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,MH,CP,AC,CP,0,2020-11-12 09:12:39,0,0,experienced,NA
514,WgtI2a,5,17,INSTR,3,same,viulut,viulut,AC,AC,BP,CP,MH,AC,1,2020-11-12 09:13:22,0,1,experienced,NA
614,WgtI2a,6,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,AC,BP,CP,AC,0,2020-11-12 09:13:52,0,1,experienced,NA
714,WgtI2a,7,29,INSTR,6,diff,viulut,viulut2,AC,BP,AC,CP,MH,AC,1,2020-11-12 09:14:05,0,1,experienced,NA
814,WgtI2a,8,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,MH,BP,AC,CP,0,2020-11-12 09:14:10,0,1,experienced,NA
914,WgtI2a,9,20,INSTR,16,same,viulut,viulut,CP,MH,AC,CP,BP,AC,0,2020-11-12 09:14:17,0,1,experienced,NA
1014,WgtI2a,10,5,MUSIC,0,diff,BEE1,BEE2,AC,AC,BP,MH,CP,BP,0,2020-11-12 09:14:19,0,0,experienced,NA
1118,WgtI2a,11,8,MUSIC,0,diff,BEE1,BEE2,CP,AC,CP,BP,MH,CP,1,2020-11-12 09:14:21,0,0,experienced,NA
1216,WgtI2a,12,32,INSTR,1,diff,viulut,viulut2,CP,CP,MH,BP,AC,BP,0,2020-11-12 09:14:22,0,1,experienced,NA
1314,WgtI2a,13,16,MUSIC,0,same,BEE2,BEE2,CP,MH,BP,AC,CP,AC,0,2020-11-12 09:14:24,0,1,experienced,NA
1414,WgtI2a,14,19,INSTR,10,same,viulut,viulut,MH,AC,BP,MH,CP,BP,0,2020-11-12 09:14:26,0,1,experienced,NA
1514,WgtI2a,15,31,INSTR,7,diff,viulut,viulut2,MH,AC,BP,MH,CP,MH,1,2020-11-12 09:14:27,0,1,experienced,NA
1614,WgtI2a,16,23,INSTR,12,diff,viulut,viulut2,MH,CP,AC,BP,MH,BP,0,2020-11-12 09:14:29,0,1,experienced,NA
1714,WgtI2a,17,27,INSTR,11,same,viulut,viulut,MH,AC,BP,MH,CP,BP,0,2020-11-12 09:14:30,0,1,experienced,NA
1814,WgtI2a,18,13,MUSIC,0,same,BEE2,BEE2,AC,CP,BP,AC,MH,AC,1,2020-11-12 09:14:32,0,1,experienced,NA
1914,WgtI2a,19,14,MUSIC,0,same,BEE2,BEE2,BP,AC,MH,BP,CP,MH,0,2020-11-12 09:14:34,0,1,experienced,NA
2014,WgtI2a,20,21,INSTR,14,diff,viulut,viulut2,AC,AC,BP,MH,CP,MH,0,2020-11-12 09:14:35,0,1,experienced,NA
2118,WgtI2a,21,15,MUSIC,0,same,BEE2,BEE2,MH,AC,MH,BP,CP,MH,1,2020-11-12 09:14:37,0,1,experienced,NA
2216,WgtI2a,22,22,INSTR,8,diff,viulut,viulut2,BP,CP,BP,AC,MH,AC,0,2020-11-12 09:14:38,0,1,experienced,NA
2314,WgtI2a,23,30,INSTR,5,diff,viulut,viulut2,BP,MH,BP,AC,CP,BP,1,2020-11-12 09:14:40,0,1,experienced,NA
2414,WgtI2a,24,18,INSTR,13,same,viulut,viulut,BP,MH,AC,BP,CP,BP,1,2020-11-12 09:14:42,0,1,experienced,NA
2514,WgtI2a,25,28,INSTR,2,same,viulut,viulut,CP,AC,MH,CP,BP,MH,0,2020-11-12 09:14:43,0,1,experienced,NA
2614,WgtI2a,26,25,INSTR,15,same,viulut,viulut,AC,BP,AC,CP,MH,BP,0,2020-11-12 09:14:45,0,1,experienced,NA
2714,WgtI2a,27,1,MUSIC,0,same,BEE1,BEE1,AC,BP,CP,MH,AC,CP,0,2020-11-12 09:14:47,0,0,experienced,NA
2814,WgtI2a,28,7,MUSIC,0,diff,BEE1,BEE2,MH,AC,CP,BP,MH,BP,0,2020-11-12 09:14:48,0,0,experienced,NA
2914,WgtI2a,29,26,INSTR,4,same,viulut,viulut,BP,BP,AC,CP,MH,AC,0,2020-11-12 09:14:50,0,1,experienced,NA
3014,WgtI2a,30,3,MUSIC,0,same,BEE1,BEE1,MH,MH,BP,CP,AC,CP,0,2020-11-12 09:14:51,0,0,experienced,NA
3115,WgtI2a,31,11,MUSIC,0,diff,BEE2,BEE1,MH,MH,BP,AC,CP,CP,0,2020-11-12 09:14:52,0,1,experienced,NA
3214,WgtI2a,32,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,AC,MH,CP,MH,0,2020-11-12 09:14:54,0,1,experienced,NA
190,Xf4P,1,31,INSTR,4,diff,viulut,viulut2,MH,MH,CP,AC,BP,MH,1,2020-11-14 00:20:07,0,1,expert,Sony MDRV6
290,Xf4P,2,6,MUSIC,0,diff,BEE1,BEE2,BP,AC,BP,MH,CP,BP,1,2020-11-14 00:20:37,0,0,expert,Sony MDRV6
334,Xf4P,3,32,INSTR,15,diff,viulut,viulut2,CP,MH,BP,AC,CP,AC,0,2020-11-14 00:21:21,0,1,expert,Sony MDRV6
415,Xf4P,4,20,INSTR,13,same,viulut,viulut,CP,MH,BP,AC,CP,BP,0,2020-11-14 00:22:08,0,1,expert,Sony MDRV6
515,Xf4P,5,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,BP,AC,MH,BP,0,2020-11-14 00:22:50,0,0,expert,Sony MDRV6
615,Xf4P,6,17,INSTR,11,same,viulut,viulut,AC,CP,MH,AC,BP,AC,1,2020-11-14 00:23:29,0,1,expert,Sony MDRV6
715,Xf4P,7,23,INSTR,10,diff,viulut,viulut2,MH,AC,BP,MH,CP,MH,1,2020-11-14 00:23:33,0,1,expert,Sony MDRV6
815,Xf4P,8,28,INSTR,7,same,viulut,viulut,CP,AC,BP,MH,CP,MH,0,2020-11-14 00:23:34,0,1,expert,Sony MDRV6
915,Xf4P,9,22,INSTR,16,diff,viulut,viulut2,BP,CP,MH,AC,BP,AC,0,2020-11-14 00:23:35,0,1,expert,Sony MDRV6
1015,Xf4P,10,19,INSTR,1,same,viulut,viulut,MH,MH,BP,AC,CP,AC,0,2020-11-14 00:23:36,0,1,expert,Sony MDRV6
1119,Xf4P,11,3,MUSIC,0,same,BEE1,BEE1,MH,AC,MH,BP,CP,BP,0,2020-11-14 00:23:38,0,0,expert,Sony MDRV6
1217,Xf4P,12,21,INSTR,6,diff,viulut,viulut2,AC,MH,AC,BP,CP,BP,0,2020-11-14 00:23:39,0,1,expert,Sony MDRV6
1315,Xf4P,13,5,MUSIC,0,diff,BEE1,BEE2,AC,MH,BP,CP,AC,CP,0,2020-11-14 00:23:40,0,0,expert,Sony MDRV6
1415,Xf4P,14,13,MUSIC,0,same,BEE2,BEE2,AC,MH,CP,BP,AC,BP,0,2020-11-14 00:23:42,0,1,expert,Sony MDRV6
1515,Xf4P,15,4,MUSIC,0,same,BEE1,BEE1,CP,AC,MH,BP,CP,BP,0,2020-11-14 00:23:43,0,0,expert,Sony MDRV6
1615,Xf4P,16,30,INSTR,12,diff,viulut,viulut2,BP,BP,MH,AC,CP,AC,0,2020-11-14 00:23:45,0,1,expert,Sony MDRV6
1715,Xf4P,17,25,INSTR,5,same,viulut,viulut,AC,BP,MH,CP,AC,CP,0,2020-11-14 00:23:46,0,1,expert,Sony MDRV6
1815,Xf4P,18,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,MH,BP,AC,BP,0,2020-11-14 00:23:47,0,1,expert,Sony MDRV6
1915,Xf4P,19,29,INSTR,2,diff,viulut,viulut2,AC,BP,MH,CP,AC,CP,0,2020-11-14 00:23:49,0,1,expert,Sony MDRV6
2015,Xf4P,20,18,INSTR,14,same,viulut,viulut,BP,MH,AC,CP,BP,CP,0,2020-11-14 00:23:50,0,1,expert,Sony MDRV6
2119,Xf4P,21,14,MUSIC,0,same,BEE2,BEE2,BP,AC,MH,BP,CP,BP,1,2020-11-14 00:23:52,0,1,expert,Sony MDRV6
2217,Xf4P,22,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,BP,AC,MH,AC,0,2020-11-14 00:23:53,0,1,expert,Sony MDRV6
2315,Xf4P,23,24,INSTR,3,diff,viulut,viulut2,CP,BP,CP,AC,MH,AC,0,2020-11-14 00:23:54,0,1,expert,Sony MDRV6
2415,Xf4P,24,7,MUSIC,0,diff,BEE1,BEE2,MH,MH,AC,CP,BP,CP,0,2020-11-14 00:23:56,0,0,expert,Sony MDRV6
2515,Xf4P,25,26,INSTR,9,same,viulut,viulut,BP,BP,CP,MH,AC,MH,0,2020-11-14 00:23:57,0,1,expert,Sony MDRV6
2615,Xf4P,26,2,MUSIC,0,same,BEE1,BEE1,BP,MH,BP,CP,AC,CP,0,2020-11-14 00:24:00,0,0,expert,Sony MDRV6
2715,Xf4P,27,16,MUSIC,0,same,BEE2,BEE2,CP,MH,BP,AC,CP,AC,0,2020-11-14 00:24:01,0,1,expert,Sony MDRV6
2815,Xf4P,28,11,MUSIC,0,diff,BEE2,BEE1,MH,AC,BP,MH,CP,MH,1,2020-11-14 00:24:02,0,1,expert,Sony MDRV6
2915,Xf4P,29,15,MUSIC,0,same,BEE2,BEE2,MH,CP,AC,BP,MH,BP,0,2020-11-14 00:24:03,0,1,expert,Sony MDRV6
3015,Xf4P,30,27,INSTR,8,same,viulut,viulut,MH,BP,CP,MH,AC,MH,1,2020-11-14 00:24:05,0,1,expert,Sony MDRV6
3116,Xf4P,31,9,MUSIC,0,diff,BEE2,BEE1,AC,CP,AC,MH,BP,MH,0,2020-11-14 00:24:06,0,1,expert,Sony MDRV6
3215,Xf4P,32,1,MUSIC,0,same,BEE1,BEE1,AC,AC,CP,MH,BP,MH,0,2020-11-14 00:24:07,0,0,expert,Sony MDRV6
1100,Y581,1,29,INSTR,13,diff,viulut,viulut2,AC,AC,MH,CP,BP,MH,0,2020-11-06 18:12:08,0,1,experienced,Sennheiser HD600
2100,Y581,2,30,INSTR,15,diff,viulut,viulut2,BP,AC,MH,CP,BP,BP,1,2020-11-06 18:13:24,0,1,experienced,Sennheiser HD600
335,Y581,3,2,MUSIC,0,same,BEE1,BEE1,BP,MH,CP,AC,BP,BP,1,2020-11-06 18:14:24,0,0,experienced,Sennheiser HD600
416,Y581,4,14,MUSIC,0,same,BEE2,BEE2,BP,MH,AC,CP,BP,BP,1,2020-11-06 18:15:03,0,1,experienced,Sennheiser HD600
